,tconst,averageRating,numVotes
137666,tt0213642,3.3,512
137693,tt0213690,3.4,296
137732,tt0213790,5.2,13295
137735,tt0213802,3.2,1902
137752,tt0213847,7.4,102534
137771,tt0213890,7.0,30042
137810,tt0213985,6.9,2598
137834,tt0214032,5.8,59
137853,tt0214106,4.4,143
137861,tt0214140,8.1,36
137909,tt0214275,7.5,45
137911,tt0214277,6.0,277
137966,tt0214388,5.8,22985
137983,tt0214412,5.8,7
138003,tt0214503,3.9,55
138009,tt0214520,5.7,83
138015,tt0214529,4.4,4958
138024,tt0214548,5.9,69
138056,tt0214619,5.5,130
138065,tt0214638,3.5,329
138070,tt0214646,6.0,156
138114,tt0214723,6.3,86
138117,tt0214728,5.9,671
138133,tt0214757,4.5,489
138187,tt0214871,3.6,1593
138192,tt0214878,6.1,1666
138318,tt0215129,6.5,169475
138321,tt0215135,4.4,3514
138322,tt0215139,6.0,480
138362,tt0215223,5.7,45
138368,tt0215232,4.9,243
138375,tt0215244,3.0,7
138474,tt0215458,5.5,123
138491,tt0215516,6.3,1599
138493,tt0215519,5.6,121
138501,tt0215545,6.6,11628
138560,tt0215679,6.1,493
138561,tt0215681,6.6,4183
138583,tt0215719,7.9,48
138588,tt0215727,4.5,133
138598,tt0215750,7.6,261610
138644,tt0215841,6.4,223
138695,tt0215941,3.8,135
138713,tt0215972,5.5,22
138785,tt0216105,7.1,111
138824,tt0216196,4.2,767
138836,tt0216216,5.9,122733
138849,tt0216247,8.1,21
138850,tt0216250,6.0,55
138854,tt0216256,6.2,90
138862,tt0216279,6.0,534
138868,tt0216290,7.0,37
138918,tt0216417,5.7,2121
138972,tt0216522,5.1,235
139004,tt0216578,6.8,1261
139006,tt0216584,5.5,3943
139009,tt0216587,3.2,89
139027,tt0216620,4.3,2344
139029,tt0216625,7.1,13883
139041,tt0216651,7.6,32167
139049,tt0216669,6.3,96
139062,tt0216689,6.6,1262
139092,tt0216746,3.7,1884
139108,tt0216772,4.1,1295
139117,tt0216787,7.2,9851
139125,tt0216799,7.0,6388
139126,tt0216800,7.1,11462
139149,tt0216837,8.4,24
139150,tt0216841,4.1,1042
139176,tt0216890,4.8,486
139194,tt0216926,4.6,11
139196,tt0216930,4.7,1751
139224,tt0216982,6.3,651
139230,tt0216990,6.7,446
139234,tt0216994,6.4,12
139244,tt0217019,6.1,1749
139252,tt0217031,4.8,387
139280,tt0217083,5.4,46
139283,tt0217086,4.6,1410
139294,tt0217107,3.8,694
139304,tt0217119,6.9,1650
139310,tt0217135,6.0,332
139316,tt0217143,6.6,25
139389,tt0217287,3.5,292
139413,tt0217319,5.2,470
139419,tt0217331,5.0,2874
139434,tt0217355,5.7,3965
139503,tt0217505,7.5,439451
139536,tt0217570,4.2,245
139560,tt0217621,4.6,429
139561,tt0217622,6.6,27
139566,tt0217630,5.3,29135
139568,tt0217632,5.2,67
139580,tt0217654,3.4,811
139586,tt0217664,7.5,40
139596,tt0217686,6.4,99
139635,tt0217756,5.3,14492
139637,tt0217758,5.2,623
139649,tt0217780,3.0,136
139650,tt0217787,5.4,202
139651,tt0217788,5.3,180
139661,tt0217802,4.3,224
139674,tt0217824,6.2,1713
139696,tt0217869,7.3,415867
139748,tt0217978,5.7,1502
139749,tt0217979,3.4,684
139756,tt0217992,6.5,20
139763,tt0218000,6.2,652
139773,tt0218032,5.3,194
139781,tt0218047,7.3,9
139785,tt0218053,3.1,231
139794,tt0218067,4.3,2029
139800,tt0218080,3.3,1245
139812,tt0218107,5.6,1142
139816,tt0218112,6.2,1488
139825,tt0218126,3.5,447
139832,tt0218138,4.6,833
139833,tt0218140,8.8,36
139834,tt0218141,5.9,1757
139856,tt0218182,6.2,1696
139900,tt0218298,5.6,607
139911,tt0218323,5.7,345
139941,tt0218378,6.3,6396
139942,tt0218379,6.2,1718
139950,tt0218390,5.9,194
139956,tt0218400,6.3,20
139967,tt0218426,5.5,150
139988,tt0218475,6.6,80
140011,tt0218533,6.7,2432
140031,tt0218561,5.6,84
140046,tt0218581,5.0,2581
140047,tt0218583,7.6,13
140065,tt0218616,6.5,1280
140067,tt0218619,3.8,9080
140071,tt0218625,3.9,1642
140077,tt0218641,3.1,797
140117,tt0218741,5.8,136
140158,tt0218800,5.7,260
140166,tt0218817,6.1,29451
140180,tt0218839,7.4,62330
140195,tt0218864,5.8,7201
140217,tt0218912,7.6,35
140221,tt0218922,6.0,56973
140247,tt0218967,6.8,110582
140251,tt0218978,5.6,102
140321,tt0219169,7.1,14
140323,tt0219171,6.0,2571
140330,tt0219179,7.2,9
140349,tt0219210,5.4,176
140351,tt0219214,3.8,178
140355,tt0219223,4.9,53
140379,tt0219272,5.3,224
140386,tt0219288,7.5,3047
140406,tt0219327,5.7,544
140410,tt0219333,5.7,835
140411,tt0219336,5.5,98
140412,tt0219338,4.9,47
140433,tt0219374,6.7,3966
140445,tt0219400,5.4,6048
140452,tt0219408,5.7,439
140491,tt0219469,5.7,421
140493,tt0219477,5.4,19
140512,tt0219519,6.3,1593
140554,tt0219636,6.2,479
140555,tt0219640,4.1,392
140556,tt0219643,5.4,42
140561,tt0219653,4.9,34047
140576,tt0219687,7.5,58
140580,tt0219699,6.7,69446
140598,tt0219756,5.6,101
140628,tt0219822,6.4,18371
140639,tt0219854,6.1,42396
140650,tt0219878,5.1,43
140689,tt0219952,5.0,10551
140693,tt0219957,4.9,304
140696,tt0219965,6.5,68396
140716,tt0220005,5.8,90
140731,tt0220034,6.4,298
140751,tt0220077,5.8,14
140764,tt0220099,6.3,19063
140765,tt0220100,6.1,6831
140777,tt0220122,6.5,30
140791,tt0220157,6.5,1319
140877,tt0220289,7.2,8
140895,tt0220322,7.3,29
140901,tt0220331,5.1,26
140902,tt0220332,6.0,50
140911,tt0220343,5.4,1410
140927,tt0220371,5.5,37
140942,tt0220399,5.5,90
141015,tt0220506,3.9,43788
141020,tt0220514,3.8,358
141044,tt0220580,6.8,13243
141059,tt0220605,6.7,23
141061,tt0220607,5.7,9
141074,tt0220627,6.8,6311
141077,tt0220631,6.8,1504
141092,tt0220651,6.7,324
141093,tt0220652,5.3,599
141140,tt0220734,8.4,20
141178,tt0220807,6.8,18
141189,tt0220827,6.2,7024
141210,tt0220864,4.0,162
141295,tt0221013,6.6,1051
141303,tt0221027,7.5,260090
141322,tt0221069,6.2,3504
141326,tt0221073,7.1,39084
141327,tt0221074,6.4,819
141376,tt0221197,4.5,399
141383,tt0221218,5.8,37411
141414,tt0221297,4.4,285
141476,tt0221431,4.8,457
141488,tt0221463,3.9,147
141526,tt0221559,6.9,4371
141529,tt0221563,6.0,1194
141560,tt0221637,5.8,96
141641,tt0221799,6.8,4391
141653,tt0221823,7.4,52
141658,tt0221837,6.2,279
141659,tt0221838,6.8,2459
141676,tt0221885,4.9,1150
141678,tt0221889,5.8,3773
141696,tt0221928,5.1,2102
141717,tt0221982,4.4,764
141723,tt0222012,7.9,12974
141725,tt0222020,3.3,622
141727,tt0222023,8.4,10
141728,tt0222024,5.3,7018
141780,tt0222167,4.5,1133
141819,tt0222270,6.1,7675
141831,tt0222293,6.7,2042
141861,tt0222375,5.6,273
141885,tt0222441,8.5,16
142002,tt0222666,3.5,649
142022,tt0222705,5.1,127
142023,tt0222710,7.7,21
142027,tt0222717,4.3,148
142071,tt0222790,6.4,39
142080,tt0222812,5.8,12176
142088,tt0222837,3.7,320
142095,tt0222849,8.2,27
142096,tt0222850,6.9,7720
142097,tt0222851,7.1,23246
142145,tt0222989,7.5,16
142197,tt0223120,3.9,42
142258,tt0223268,4.3,4220
142261,tt0223284,3.5,212
142361,tt0223593,5.9,144
142407,tt0223744,4.3,201
142438,tt0223828,5.4,90
142447,tt0223856,5.3,244
142460,tt0223889,5.4,92
142468,tt0223897,7.2,119345
142474,tt0223911,4.9,86
142488,tt0223954,6.0,2259
142511,tt0224025,4.1,1042
142524,tt0224050,6.2,266
142532,tt0224084,5.6,110
142534,tt0224086,3.6,218
142649,tt0224394,5.4,110
142666,tt0224451,7.3,89
142715,tt0224578,7.1,3791
142737,tt0224626,4.1,913
142782,tt0224755,6.3,84
142927,tt0225071,5.6,24431
142934,tt0225097,8.6,10
142973,tt0225196,5.6,309
143112,tt0225518,8.0,35
143229,tt0225828,3.9,172
143267,tt0225946,7.3,24
143305,tt0226054,8.5,14
143308,tt0226057,4.2,27
143321,tt0226094,5.9,317
143375,tt0226225,5.3,149
143380,tt0226238,6.0,63
143415,tt0226351,4.3,203
143425,tt0226379,6.0,235
143442,tt0226430,5.7,894
143458,tt0226498,5.9,56
143486,tt0226591,7.5,57
143521,tt0226708,5.6,249
143563,tt0226851,6.2,15
143599,tt0226935,4.9,2162
143613,tt0226981,7.2,20
143622,tt0227005,6.3,18668
143672,tt0227141,8.5,14
143689,tt0227189,3.4,179
143691,tt0227194,5.4,5148
143696,tt0227200,3.3,404
143701,tt0227224,6.0,166
143718,tt0227277,7.0,6537
143774,tt0227445,6.8,128124
143777,tt0227458,6.2,740
143810,tt0227538,5.6,117582
143855,tt0227671,5.3,444
143861,tt0227692,6.5,17
143990,tt0227984,6.3,49512
144000,tt0228004,5.5,221
144028,tt0228054,5.6,186
144068,tt0228121,3.2,158
144099,tt0228180,3.8,394
144122,tt0228214,7.4,10
144137,tt0228242,6.8,1807
144160,tt0228277,6.2,760
144174,tt0228301,5.3,583
144192,tt0228333,4.9,54915
144221,tt0228389,4.0,8
144275,tt0228488,6.2,1973
144288,tt0228504,6.5,7
144298,tt0228525,7.5,25
144302,tt0228536,5.9,521
144327,tt0228596,5.0,45
144371,tt0228687,7.3,6483
144372,tt0228690,2.9,176
144386,tt0228711,4.9,489
144394,tt0228720,4.0,283
144412,tt0228750,6.3,57338
144429,tt0228786,6.9,62063
144477,tt0228871,5.8,1297
144478,tt0228878,3.5,114
144483,tt0228889,7.1,43
144485,tt0228891,4.8,530
144493,tt0228906,5.8,17
144530,tt0228977,7.3,63
144532,tt0228982,6.5,218
144536,tt0228992,6.1,144
144542,tt0229002,6.1,1162
144543,tt0229003,4.9,557
144554,tt0229021,5.7,331
144574,tt0229061,2.9,20
144665,tt0229211,5.2,190
144673,tt0229226,6.4,104
144693,tt0229260,4.0,38201
144738,tt0229340,7.3,5192
144742,tt0229354,1.9,262
144747,tt0229362,3.7,373
144822,tt0229513,5.4,13
144894,tt0229664,7.6,2234
144926,tt0229752,4.9,113
144942,tt0229792,5.0,132
144973,tt0229852,7.9,14
145025,tt0229942,5.5,94
145066,tt0230011,6.9,119467
145071,tt0230025,6.4,2083
145075,tt0230030,6.1,104199
145091,tt0230056,5.2,32
145140,tt0230169,5.5,5402
145148,tt0230183,6.9,182
145151,tt0230189,6.8,43
145161,tt0230212,8.9,11
145179,tt0230252,6.9,82
145199,tt0230291,4.5,173
145207,tt0230308,6.8,63
145233,tt0230350,4.6,35
145333,tt0230540,4.2,166
145363,tt0230600,7.6,364596
145379,tt0230631,6.4,350
145441,tt0230783,5.9,657
145467,tt0230838,6.7,90576
145546,tt0231001,6.8,4303
145627,tt0231138,2.1,1343
145636,tt0231153,6.1,72
145740,tt0231370,6.9,18
145751,tt0231402,4.8,25055
145774,tt0231448,5.5,7522
145801,tt0231496,3.3,249
145854,tt0231615,5.4,630
145913,tt0231775,5.4,23894
145916,tt0231781,5.4,124
146000,tt0231956,5.2,597
146007,tt0231971,5.6,3798
146016,tt0232015,4.5,503
146044,tt0232079,3.6,4572
146047,tt0232083,6.6,5522
146051,tt0232098,3.1,925
146109,tt0232231,5.3,41
146178,tt0232465,4.0,333
146193,tt0232500,6.8,383501
146204,tt0232537,6.3,89
146254,tt0232657,3.3,486
146287,tt0232754,4.7,7
146365,tt0232957,7.6,51
146459,tt0233142,5.9,46897
146533,tt0233277,5.7,953
146539,tt0233289,3.4,1055
146582,tt0233366,7.0,7
146598,tt0233402,6.3,100
146631,tt0233469,5.5,75251
146638,tt0233481,5.6,846
146673,tt0233559,3.6,178
146679,tt0233569,4.2,145
146698,tt0233600,5.8,2543
146723,tt0233656,3.6,1408
146736,tt0233699,5.6,598
146763,tt0233764,4.0,118
146794,tt0233841,7.8,8512
146821,tt0233897,4.9,11
146828,tt0233910,5.2,319
146829,tt0233911,6.1,492
146850,tt0233954,5.8,202
146868,tt0234000,6.9,15346
146890,tt0234058,6.7,310
146899,tt0234084,7.8,18
146921,tt0234137,6.1,5546
146952,tt0234215,7.2,590936
146987,tt0234288,7.6,5185
147021,tt0234354,5.8,11236
147041,tt0234393,6.2,359
147047,tt0234407,6.8,823
147081,tt0234499,6.6,223
147111,tt0234570,5.9,972
147141,tt0234652,2.8,1602
147145,tt0234663,6.3,313
147183,tt0234750,7.1,55
147205,tt0234797,7.2,54
147208,tt0234805,6.9,2374
147209,tt0234811,3.6,49
147217,tt0234829,5.0,16093
147222,tt0234837,7.4,5068
147226,tt0234853,6.7,7637
147319,tt0235048,4.8,1020
147335,tt0235079,5.3,114
147407,tt0235219,5.4,28
147420,tt0235239,4.0,13
147425,tt0235252,5.7,117
147439,tt0235280,2.8,1108
147447,tt0235302,6.1,45
147459,tt0235333,4.8,851
147470,tt0235353,4.0,481
147487,tt0235412,5.9,1151
147516,tt0235497,3.6,309
147537,tt0235547,5.8,96
147541,tt0235553,5.0,1386
147563,tt0235606,4.8,1355
147571,tt0235618,6.9,1136
147595,tt0235679,5.8,14203
147606,tt0235712,6.0,9233
147620,tt0235737,7.0,31020
147648,tt0235807,5.4,32
147652,tt0235816,7.9,11
147669,tt0235853,7.4,102
147680,tt0235877,8.4,48
147722,tt0235953,7.1,912
147732,tt0235970,6.3,72
147739,tt0235982,5.9,562
147759,tt0236019,6.3,2220
147763,tt0236026,4.1,160
147764,tt0236027,7.5,22183
147767,tt0236034,6.4,1616
147815,tt0236126,3.2,1198
147830,tt0236157,6.5,4691
147836,tt0236167,6.7,539
147841,tt0236172,7.2,44
147850,tt0236189,7.3,65
147885,tt0236259,5.2,30
147887,tt0236261,6.3,27
147931,tt0236348,5.5,23384
147958,tt0236432,5.2,7
147978,tt0236474,5.6,171
147987,tt0236493,6.1,108725
147994,tt0236502,3.3,175
148013,tt0236551,5.9,140
148033,tt0236600,5.4,181
148049,tt0236640,6.2,18194
148105,tt0236784,6.1,29690
148129,tt0236832,5.1,22
148265,tt0237121,7.7,30
148281,tt0237152,7.1,49
148300,tt0237199,6.3,92
148330,tt0237289,5.4,720
148333,tt0237295,7.5,51
148347,tt0237320,7.3,68
148445,tt0237534,7.0,66872
148447,tt0237539,7.3,9603
148463,tt0237572,6.8,58665
148506,tt0237643,5.6,15
148515,tt0237680,3.3,524
148519,tt0237687,5.4,299
148528,tt0237706,3.6,208
148581,tt0237865,7.6,101
148639,tt0237994,7.1,824
148690,tt0238112,5.9,34523
148693,tt0238119,7.6,6445
148695,tt0238121,8.3,57
148703,tt0238137,5.5,2541
148726,tt0238205,2.1,277
148745,tt0238247,6.2,1112
148748,tt0238251,4.7,805
148755,tt0238274,5.1,123
148757,tt0238276,5.4,64
148765,tt0238295,5.3,360
148779,tt0238321,6.5,1385
148791,tt0238344,7.7,29
148798,tt0238357,6.3,31
148804,tt0238373,6.8,111
148806,tt0238380,7.3,328999
148809,tt0238387,7.1,56
148837,tt0238463,5.3,692
148844,tt0238474,5.9,76
148866,tt0238546,5.2,56261
148869,tt0238552,5.3,14865
148882,tt0238588,7.1,778
148894,tt0238627,5.2,760
148898,tt0238639,8.0,45
148902,tt0238649,5.3,255
148909,tt0238660,6.6,3894
148919,tt0238695,6.8,10
148934,tt0238735,7.1,28
148938,tt0238743,5.0,120
148989,tt0238883,7.7,15283
148991,tt0238891,7.6,5888
149007,tt0238924,6.9,13761
149010,tt0238936,7.5,42298
149016,tt0238948,5.4,8505
149020,tt0238960,6.2,35
149036,tt0238992,4.3,166
149037,tt0238994,5.9,179
149042,tt0239004,7.6,51
149051,tt0239020,6.7,678
149063,tt0239060,6.0,1688
149141,tt0239224,6.3,60
149146,tt0239234,6.8,2779
149150,tt0239238,6.9,66
149163,tt0239265,4.2,21
149164,tt0239267,7.8,9
149206,tt0239381,5.7,3507
149209,tt0239388,6.9,859
149211,tt0239395,5.1,59716
149216,tt0239406,5.3,1013
149228,tt0239431,7.4,7
149239,tt0239450,5.0,4098
149249,tt0239467,5.2,709
149269,tt0239509,6.1,688
149275,tt0239522,5.6,29
149299,tt0239570,6.4,306
149311,tt0239596,5.8,14
149337,tt0239670,6.0,1094
149381,tt0239792,4.8,130
149430,tt0239948,5.8,40765
149431,tt0239949,5.0,13322
149432,tt0239955,6.3,332
149442,tt0239986,6.4,6748
149494,tt0240122,7.4,437
149509,tt0240149,6.7,2237
149512,tt0240156,5.8,122
149531,tt0240200,7.7,14938
149606,tt0240340,6.7,299
149632,tt0240388,8.0,18
149633,tt0240389,5.9,320
149638,tt0240400,4.8,152
149639,tt0240402,5.8,4976
149646,tt0240419,7.0,6751
149661,tt0240462,4.7,45381
149666,tt0240468,6.2,46492
149669,tt0240473,6.1,546
149681,tt0240500,4.7,438
149685,tt0240509,5.7,88
149686,tt0240510,6.5,34355
149691,tt0240515,4.6,48858
149712,tt0240557,7.8,12
149723,tt0240585,2.2,348
149755,tt0240659,5.4,540
149796,tt0240746,7.3,25
149814,tt0240772,7.7,568427
149828,tt0240802,5.1,334
149860,tt0240880,5.8,299
149866,tt0240890,6.8,113439
149873,tt0240900,5.3,14682
149879,tt0240913,7.1,10862
149886,tt0240937,6.7,19
149907,tt0240980,6.3,2436
149923,tt0241025,6.2,22712
149950,tt0241079,4.3,104
149979,tt0241142,5.1,155
149991,tt0241183,2.7,612
150005,tt0241223,6.6,2885
150011,tt0241250,6.1,47
150013,tt0241254,6.0,125
150019,tt0241272,5.6,78
150025,tt0241297,6.8,9
150027,tt0241303,7.3,191477
150041,tt0241355,7.6,8
150072,tt0241453,4.9,123
150079,tt0241470,7.2,20
150089,tt0241498,5.4,131
150093,tt0241526,4.3,130
150094,tt0241527,7.6,766410
150131,tt0241657,7.1,402
150140,tt0241683,6.6,136
150167,tt0241760,5.8,36051
150216,tt0241897,6.7,29
150223,tt0241934,5.1,44
150234,tt0241961,9.0,24
150246,tt0241998,2.1,1642
150249,tt0242024,6.1,1260
150251,tt0242029,6.8,254
150283,tt0242150,5.5,2587
150297,tt0242193,6.9,38518
150341,tt0242252,6.0,5362
150347,tt0242264,6.5,57
150386,tt0242337,7.0,60
150387,tt0242339,7.4,11
150414,tt0242380,7.9,19
150441,tt0242423,5.5,140212
150452,tt0242445,5.6,35541
150460,tt0242460,7.4,77
150488,tt0242508,4.8,4441
150492,tt0242519,8.1,66526
150498,tt0242527,6.2,46705
150518,tt0242572,7.6,3131
150525,tt0242587,7.1,10059
150528,tt0242592,4.7,469
150563,tt0242653,6.7,510137
150575,tt0242680,5.3,98
150593,tt0242716,4.8,481
150603,tt0242734,7.5,14
150607,tt0242746,5.1,265
150631,tt0242795,6.7,5079
150644,tt0242821,6.9,46
150679,tt0242888,6.5,8714
150716,tt0242953,5.8,927
150733,tt0242994,6.9,2437
150736,tt0242998,4.8,28356
150746,tt0243017,7.7,64229
150764,tt0243059,5.5,127
150800,tt0243129,7.3,8
150804,tt0243133,7.5,109680
150806,tt0243135,6.7,3900
150816,tt0243155,6.7,243473
150823,tt0243171,6.4,21
150837,tt0243196,3.3,160
150844,tt0243210,5.9,530
150845,tt0243211,5.8,20
150853,tt0243222,6.8,280
150859,tt0243232,6.3,2328
150867,tt0243255,6.4,11839
150873,tt0243278,5.2,701
150881,tt0243291,6.3,23
150899,tt0243327,5.3,143
150942,tt0243415,5.2,568
150944,tt0243418,6.5,37
150956,tt0243441,6.3,20
150961,tt0243452,5.2,189
150976,tt0243483,6.2,151
150981,tt0243493,7.0,17586
150989,tt0243508,5.7,457
151008,tt0243554,6.3,3001
151021,tt0243575,5.6,2440
151024,tt0243585,5.5,54516
151029,tt0243595,6.1,2370
151035,tt0243609,7.0,11044
151053,tt0243650,1.9,596
151055,tt0243652,4.0,356
151056,tt0243655,6.5,58036
151105,tt0243736,5.6,73746
151116,tt0243759,6.9,3131
151160,tt0243876,5.8,1678
151164,tt0243885,3.6,552
151166,tt0243889,7.8,4003
151167,tt0243892,5.9,87
151172,tt0243898,7.2,9
151175,tt0243904,5.6,558
151177,tt0243907,5.1,786
151186,tt0243927,4.9,111
151188,tt0243931,6.2,7147
151212,tt0243980,5.5,13
151217,tt0243991,4.6,1706
151222,tt0244000,5.9,16615
151248,tt0244071,6.2,408
151256,tt0244092,6.8,1426
151257,tt0244094,6.2,945
151258,tt0244095,4.4,44
151273,tt0244122,6.8,98
151295,tt0244167,4.6,536
151305,tt0244196,5.1,944
151327,tt0244244,6.5,187548
151337,tt0244273,7.3,27
151353,tt0244297,6.8,1483
151356,tt0244306,7.5,15
151362,tt0244316,8.1,24475
151418,tt0244417,4.3,157
151428,tt0244437,5.3,349
151438,tt0244452,3.1,951
151445,tt0244465,8.0,11
151450,tt0244471,5.2,90
151455,tt0244479,7.2,5869
151468,tt0244504,6.9,1830
151479,tt0244521,5.2,3097
151551,tt0244634,7.2,55
151577,tt0244684,4.9,297
151593,tt0244709,5.8,1037
151640,tt0244803,5.3,514
151654,tt0244838,5.6,29
151666,tt0244865,6.7,10
151671,tt0244870,6.1,8273
151678,tt0244884,6.3,268
151710,tt0244941,3.6,281
151712,tt0244944,7.6,53
151715,tt0244947,4.3,35
151717,tt0244951,5.8,94
151727,tt0244970,6.0,26400
151758,tt0245036,6.8,8
151762,tt0245046,6.4,12669
151771,tt0245062,5.8,253
151773,tt0245067,6.2,17
151781,tt0245090,6.7,3580
151785,tt0245095,4.0,530
151794,tt0245115,5.6,2981
151797,tt0245120,5.3,8799
151815,tt0245157,6.1,1651
151819,tt0245171,6.4,4346
151848,tt0245228,7.9,25
151854,tt0245238,6.8,21232
151876,tt0245276,6.8,1679
151885,tt0245294,6.0,811
151888,tt0245299,4.6,78
151898,tt0245317,5.8,240
151914,tt0245339,6.7,70
151915,tt0245341,5.4,645
151919,tt0245348,5.6,59
151925,tt0245356,3.6,1047
151947,tt0245407,5.7,3835
151954,tt0245429,8.6,749631
151959,tt0245438,7.2,30
151971,tt0245479,4.9,1555
151978,tt0245501,7.0,1442
151984,tt0245512,6.7,8
151987,tt0245522,3.9,135
152002,tt0245562,6.1,69629
152010,tt0245573,5.9,3250
152011,tt0245574,7.7,122908
152014,tt0245582,7.2,44
152040,tt0245634,4.7,168
152056,tt0245674,5.6,87565
152064,tt0245686,5.9,57291
152079,tt0245712,8.1,239688
152082,tt0245724,3.0,247
152104,tt0245759,3.7,20
152122,tt0245799,5.5,96
152123,tt0245803,5.4,50633
152131,tt0245825,4.7,3391
152142,tt0245837,7.1,1690
152144,tt0245841,3.2,10
152146,tt0245844,7.7,138095
152162,tt0245866,3.4,1002
152172,tt0245891,5.7,1302
152178,tt0245904,5.3,94
152179,tt0245905,4.4,126
152183,tt0245910,7.4,3385
152193,tt0245929,8.2,7805
152224,tt0246000,4.0,368
152225,tt0246002,5.5,2275
152247,tt0246037,6.2,399
152263,tt0246072,6.4,869
152267,tt0246076,6.1,15
152283,tt0246108,4.4,411
152289,tt0246124,4.2,126
152291,tt0246134,6.2,2233
152300,tt0246146,5.9,78
152305,tt0246157,4.5,172
152329,tt0246197,7.6,11
152345,tt0246228,5.1,519
152368,tt0246266,6.8,2739
152370,tt0246268,6.9,94
152380,tt0246278,6.5,614
152399,tt0246323,5.6,81
152401,tt0246332,4.9,505
152440,tt0246404,6.4,3643
152441,tt0246405,6.6,1478
152444,tt0246409,5.9,21
152445,tt0246411,4.8,64
152470,tt0246446,5.0,58
152479,tt0246460,6.1,219265
152483,tt0246464,6.4,20860
152502,tt0246498,6.3,2370
152503,tt0246500,6.3,4472
152510,tt0246514,5.7,742
152524,tt0246544,4.7,14597
152529,tt0246555,6.2,16
152542,tt0246578,8.0,794077
152547,tt0246592,6.6,6714
152548,tt0246593,7.1,1033
152564,tt0246628,6.7,3063
152592,tt0246677,7.0,25707
152616,tt0246719,6.3,1038
152626,tt0246730,6.9,164
152645,tt0246765,7.2,1968
152649,tt0246772,7.2,8301
152651,tt0246776,5.9,707
152684,tt0246836,7.3,30
152712,tt0246870,4.7,702
152714,tt0246875,6.7,1906
152724,tt0246890,4.6,212
152727,tt0246894,3.1,28407
152768,tt0246965,3.9,122
152786,tt0246989,5.3,18674
152868,tt0247133,5.1,194
152880,tt0247153,6.1,181
152883,tt0247162,5.3,10
152900,tt0247196,7.1,25370
152903,tt0247199,7.1,38755
152923,tt0247254,5.1,2141
152939,tt0247294,7.8,17
152945,tt0247303,4.6,4670
152946,tt0247311,4.9,27
152973,tt0247389,7.5,14
152983,tt0247419,5.0,1039
152984,tt0247425,7.4,40428
152985,tt0247427,5.0,949
152990,tt0247444,4.6,6742
153011,tt0247512,6.7,306
153039,tt0247586,7.9,53042
153063,tt0247638,6.3,145006
153066,tt0247645,5.8,850
153099,tt0247745,7.0,105216
153116,tt0247786,4.7,95
153121,tt0247796,6.9,88
153128,tt0247823,4.3,263
153159,tt0247887,6.2,906
153197,tt0247953,5.0,46
153217,tt0247992,5.1,3550
153227,tt0248017,8.1,11
153261,tt0248099,6.7,94
153262,tt0248103,6.9,2621
153265,tt0248110,4.4,584
153274,tt0248124,5.9,56
153276,tt0248126,7.4,49827
153292,tt0248164,5.6,108
153294,tt0248169,5.4,477
153298,tt0248180,5.2,183
153301,tt0248185,6.6,7205
153303,tt0248190,6.0,4190
153327,tt0248254,3.4,138
153383,tt0248409,6.4,3431
153392,tt0248436,6.4,44
153472,tt0248617,4.2,3551
153479,tt0248628,6.4,458
153484,tt0248640,4.4,3287
153498,tt0248661,5.8,1336
153500,tt0248667,6.7,99888
153506,tt0248707,8.7,14
153515,tt0248742,3.4,503
153549,tt0248845,7.7,35815
153577,tt0248925,5.9,17
153599,tt0248966,7.8,70
153601,tt0248974,5.1,122
153651,tt0249081,5.3,908
153652,tt0249082,4.4,648
153654,tt0249086,5.5,56
153661,tt0249110,6.5,1322
153674,tt0249146,6.9,16
153684,tt0249172,6.0,354
153687,tt0249180,6.2,748
153708,tt0249241,8.0,14260
153712,tt0249261,4.7,666
153780,tt0249371,6.4,14197
153785,tt0249380,4.4,17799
153804,tt0249412,7.1,540
153815,tt0249443,4.0,186
153821,tt0249457,7.7,34
153824,tt0249462,7.7,134934
153831,tt0249478,5.6,27502
153840,tt0249498,5.1,135
153847,tt0249511,4.3,147
153848,tt0249516,1.3,11017
153861,tt0249538,4.6,448
153899,tt0249624,4.9,174
153951,tt0249757,6.2,90
153978,tt0249817,7.2,72
153994,tt0249846,5.8,219
154002,tt0249858,7.4,30
154006,tt0249868,6.8,61
154018,tt0249892,5.3,795
